,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_filter__n,param_variant__alpha,param_variant__hidden_layer_sizes,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.634600067139,0.144599866867,0.604,0.604000153761,1,0.1,"(50, 50)","{'variant__hidden_layer_sizes': (50, 50), 'variant__alpha': 0.1, 'filter__n': 1}",169,0.602739726027,0.604316546763,0.602996254682,0.60425132854,0.60375,0.6040625,0.605263157895,0.603685196752,0.605263157895,0.603685196752,0.0555539071249,0.0188106326615,0.0010815422798,0.000270361309977
1,0.574799966812,0.151800012589,0.60325,0.603375094893,1,0.1,"(50,)","{'variant__hidden_layer_sizes': (50,), 'variant__alpha': 0.1, 'filter__n': 1}",192,0.602739726027,0.603378167032,0.601747815231,0.603626133167,0.6025,0.60375,0.605263157895,0.603060587133,0.604010025063,0.603060587133,0.00951627649267,0.00203962830488,0.00124113677147,0.00028334210921
2,0.583800029755,0.152199935913,0.604,0.604000153761,1,0.1,"(25,)","{'variant__hidden_layer_sizes': (25,), 'variant__alpha': 0.1, 'filter__n': 1}",169,0.602739726027,0.604316546763,0.602996254682,0.60425132854,0.60375,0.6040625,0.605263157895,0.603685196752,0.605263157895,0.603685196752,0.00775633791799,0.00132669753415,0.0010815422798,0.000270361309977
3,0.578200054169,0.152599954605,0.604,0.604000153761,1,0.1,"(25, 25)","{'variant__hidden_layer_sizes': (25, 25), 'variant__alpha': 0.1, 'filter__n': 1}",169,0.602739726027,0.604316546763,0.602996254682,0.60425132854,0.60375,0.6040625,0.605263157895,0.603685196752,0.605263157895,0.603685196752,0.0165577496278,0.00149669466587,0.0010815422798,0.000270361309977
4,0.633199977875,0.124800014496,0.604,0.604000153761,1,0.1,"(100, 25, 100)","{'variant__hidden_layer_sizes': (100, 25, 100), 'variant__alpha': 0.1, 'filter__n': 1}",169,0.602739726027,0.604316546763,0.602996254682,0.60425132854,0.60375,0.6040625,0.605263157895,0.603685196752,0.605263157895,0.603685196752,0.0121557120567,0.021866942308,0.0010815422798,0.000270361309977
5,0.599999952316,0.142400074005,0.604,0.604000153761,1,0.1,"(21, 21, 21, 21)","{'variant__hidden_layer_sizes': (21, 21, 21, 21), 'variant__alpha': 0.1, 'filter__n': 1}",169,0.602739726027,0.604316546763,0.602996254682,0.60425132854,0.60375,0.6040625,0.605263157895,0.603685196752,0.605263157895,0.603685196752,0.0118827821952,0.0177718630229,0.0010815422798,0.000270361309977
6,0.601200008392,0.134399986267,0.604,0.604000153761,1,0.01,"(50, 50)","{'variant__hidden_layer_sizes': (50, 50), 'variant__alpha': 0.01, 'filter__n': 1}",169,0.602739726027,0.604316546763,0.602996254682,0.60425132854,0.60375,0.6040625,0.605263157895,0.603685196752,0.605263157895,0.603685196752,0.011548240515,0.0236355730117,0.0010815422798,0.000270361309977
7,0.589800024033,0.116199970245,0.60375,0.603437555855,1,0.01,"(50,)","{'variant__hidden_layer_sizes': (50,), 'variant__alpha': 0.01, 'filter__n': 1}",189,0.602739726027,0.603378167032,0.602996254682,0.603626133167,0.60375,0.60375,0.605263157895,0.603372891943,0.604010025063,0.603060587133,0.0154324685934,0.0180155421403,0.000888221798683,0.000237906123274
8,0.585399961472,0.142000007629,0.604,0.604000153761,1,0.01,"(25,)","{'variant__hidden_layer_sizes': (25,), 'variant__alpha': 0.01, 'filter__n': 1}",169,0.602739726027,0.604316546763,0.602996254682,0.60425132854,0.60375,0.6040625,0.605263157895,0.603685196752,0.605263157895,0.603685196752,0.0109654202861,0.0185364473053,0.0010815422798,0.000270361309977
9,0.612599992752,0.132800006866,0.604,0.604000153761,1,0.01,"(25, 25)","{'variant__hidden_layer_sizes': (25, 25), 'variant__alpha': 0.01, 'filter__n': 1}",169,0.602739726027,0.604316546763,0.602996254682,0.60425132854,0.60375,0.6040625,0.605263157895,0.603685196752,0.605263157895,0.603685196752,0.0530117191617,0.0231292647076,0.0010815422798,0.000270361309977
10,0.61859998703,0.144199991226,0.604,0.604000153761,1,0.01,"(100, 25, 100)","{'variant__hidden_layer_sizes': (100, 25, 100), 'variant__alpha': 0.01, 'filter__n': 1}",169,0.602739726027,0.604316546763,0.602996254682,0.60425132854,0.60375,0.6040625,0.605263157895,0.603685196752,0.605263157895,0.603685196752,0.0154867914639,0.0186483872362,0.0010815422798,0.000270361309977
11,0.608399963379,0.133800029755,0.604,0.604000153761,1,0.01,"(21, 21, 21, 21)","{'variant__hidden_layer_sizes': (21, 21, 21, 21), 'variant__alpha': 0.01, 'filter__n': 1}",169,0.602739726027,0.604316546763,0.602996254682,0.60425132854,0.60375,0.6040625,0.605263157895,0.603685196752,0.605263157895,0.603685196752,0.00338230706549,0.0231464311886,0.0010815422798,0.000270361309977
12,0.602200078964,0.143199920654,0.604,0.604000153761,1,0.001,"(50, 50)","{'variant__hidden_layer_sizes': (50, 50), 'variant__alpha': 0.001, 'filter__n': 1}",169,0.602739726027,0.604316546763,0.602996254682,0.60425132854,0.60375,0.6040625,0.605263157895,0.603685196752,0.605263157895,0.603685196752,0.0105336916233,0.0191038765295,0.0010815422798,0.000270361309977
13,0.586800003052,0.115599966049,0.60375,0.603500114503,1,0.001,"(50,)","{'variant__hidden_layer_sizes': (50,), 'variant__alpha': 0.001, 'filter__n': 1}",189,0.602739726027,0.603690960275,0.602996254682,0.603626133167,0.60375,0.60375,0.605263157895,0.603372891943,0.604010025063,0.603060587133,0.0105905704663,0.0173736067883,0.000888221798683,0.000254603795263
14,0.591599988937,0.152399969101,0.604,0.604000153761,1,0.001,"(25,)","{'variant__hidden_layer_sizes': (25,), 'variant__alpha': 0.001, 'filter__n': 1}",169,0.602739726027,0.604316546763,0.602996254682,0.60425132854,0.60375,0.6040625,0.605263157895,0.603685196752,0.605263157895,0.603685196752,0.00601998670049,0.000800096993562,0.0010815422798,0.000270361309977
15,0.585600042343,0.133400011063,0.604,0.604000153761,1,0.001,"(25, 25)","{'variant__hidden_layer_sizes': (25, 25), 'variant__alpha': 0.001, 'filter__n': 1}",169,0.602739726027,0.604316546763,0.602996254682,0.60425132854,0.60375,0.6040625,0.605263157895,0.603685196752,0.605263157895,0.603685196752,0.0189799739747,0.0223838785333,0.0010815422798,0.000270361309977
16,0.627600002289,0.13499994278,0.604,0.604000153761,1,0.001,"(100, 25, 100)","{'variant__hidden_layer_sizes': (100, 25, 100), 'variant__alpha': 0.001, 'filter__n': 1}",169,0.602739726027,0.604316546763,0.602996254682,0.60425132854,0.60375,0.6040625,0.605263157895,0.603685196752,0.605263157895,0.603685196752,0.0125951670328,0.0228911015277,0.0010815422798,0.000270361309977
17,0.627200031281,0.14279999733,0.604,0.604000153761,1,0.001,"(21, 21, 21, 21)","{'variant__hidden_layer_sizes': (21, 21, 21, 21), 'variant__alpha': 0.001, 'filter__n': 1}",169,0.602739726027,0.604316546763,0.602996254682,0.60425132854,0.60375,0.6040625,0.605263157895,0.603685196752,0.605263157895,0.603685196752,0.0510075051475,0.0194155300159,0.0010815422798,0.000270361309977
18,0.634800052643,0.125599956512,0.604,0.604000153761,1,0.0001,"(50, 50)","{'variant__hidden_layer_sizes': (50, 50), 'variant__alpha': 0.0001, 'filter__n': 1}",169,0.602739726027,0.604316546763,0.602996254682,0.60425132854,0.60375,0.6040625,0.605263157895,0.603685196752,0.605263157895,0.603685196752,0.0512187928311,0.022808774916,0.0010815422798,0.000270361309977
19,0.616199922562,0.116000032425,0.60375,0.603500114503,1,0.0001,"(50,)","{'variant__hidden_layer_sizes': (50,), 'variant__alpha': 0.0001, 'filter__n': 1}",189,0.602739726027,0.603690960275,0.602996254682,0.603626133167,0.60375,0.60375,0.605263157895,0.603372891943,0.604010025063,0.603060587133,0.0496684676954,0.0181439473217,0.000888221798683,0.000254603795263
20,0.591800069809,0.152399969101,0.604,0.604000153761,1,0.0001,"(25,)","{'variant__hidden_layer_sizes': (25,), 'variant__alpha': 0.0001, 'filter__n': 1}",169,0.602739726027,0.604316546763,0.602996254682,0.60425132854,0.60375,0.6040625,0.605263157895,0.603685196752,0.605263157895,0.603685196752,0.0162898532343,0.00149673289383,0.0010815422798,0.000270361309977
21,0.590600013733,0.152199983597,0.604,0.604000153761,1,0.0001,"(25, 25)","{'variant__hidden_layer_sizes': (25, 25), 'variant__alpha': 0.0001, 'filter__n': 1}",169,0.602739726027,0.604316546763,0.602996254682,0.60425132854,0.60375,0.6040625,0.605263157895,0.603685196752,0.605263157895,0.603685196752,0.00791449529993,0.00116617945515,0.0010815422798,0.000270361309977
22,0.641799974442,0.135200023651,0.604,0.604000153761,1,0.0001,"(100, 25, 100)","{'variant__hidden_layer_sizes': (100, 25, 100), 'variant__alpha': 0.0001, 'filter__n': 1}",169,0.602739726027,0.604316546763,0.602996254682,0.60425132854,0.60375,0.6040625,0.605263157895,0.603685196752,0.605263157895,0.603685196752,0.0320898362944,0.0226220686527,0.0010815422798,0.000270361309977
23,0.61360001564,0.142399978638,0.604,0.604000153761,1,0.0001,"(21, 21, 21, 21)","{'variant__hidden_layer_sizes': (21, 21, 21, 21), 'variant__alpha': 0.0001, 'filter__n': 1}",169,0.602739726027,0.604316546763,0.602996254682,0.60425132854,0.60375,0.6040625,0.605263157895,0.603685196752,0.605263157895,0.603685196752,0.0402273437728,0.0187146828686,0.0010815422798,0.000270361309977
24,0.630800056458,0.150399923325,0.627,0.635934932414,10,0.1,"(50, 50)","{'variant__hidden_layer_sizes': (50, 50), 'variant__alpha': 0.1, 'filter__n': 10}",163,0.631382316314,0.64247732249,0.610486891386,0.606752110034,0.63,0.6428125,0.646616541353,0.640537164272,0.616541353383,0.647095565272,0.0378755612153,0.00293934011602,0.0126036250912,0.0147477536575
