,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_filter__n,param_variant__C,param_variant__gamma,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
343,3.04099998474,0.660999965668,0.604,0.604000004059,120,0.01,1000.0,"{'variant__gamma': 1000.0, 'variant__C': 0.01, 'filter__n': 120}",289,0.604244694132,0.603938730853,0.60375,0.6040625,0.60375,0.6040625,0.60375,0.6040625,0.60450563204,0.603873789441,0.0206688139919,0.0127435441077,0.000317110152044,7.92486763263e-05
344,2.39280004501,0.503799962997,0.604,0.604000004059,120,0.10000000000000001,0.0001,"{'variant__gamma': 0.0001, 'variant__C': 0.10000000000000001, 'filter__n': 120}",289,0.604244694132,0.603938730853,0.60375,0.6040625,0.60375,0.6040625,0.60375,0.6040625,0.60450563204,0.603873789441,0.042980875649,0.00640007257523,0.000317110152044,7.92486763263e-05
345,2.40359997749,0.501399946213,0.604,0.604000004059,120,0.10000000000000001,0.001,"{'variant__gamma': 0.001, 'variant__C': 0.10000000000000001, 'filter__n': 120}",289,0.604244694132,0.603938730853,0.60375,0.6040625,0.60375,0.6040625,0.60375,0.6040625,0.60450563204,0.603873789441,0.0227385058232,0.00516142386678,0.000317110152044,7.92486763263e-05
346,2.36160001755,0.511800003052,0.6065,0.606312640894,120,0.10000000000000001,0.01,"{'variant__gamma': 0.01, 'variant__C': 0.10000000000000001, 'filter__n': 120}",283,0.609238451935,0.608002500781,0.60375,0.606875,0.61,0.60625,0.60375,0.6046875,0.605757196496,0.605748203686,0.0344418113732,0.00594640226258,0.00266212547598,0.00110774278348
347,2.36640000343,0.497799968719,0.69125,0.722937430463,120,0.10000000000000001,0.10000000000000001,"{'variant__gamma': 0.10000000000000001, 'variant__C': 0.10000000000000001, 'filter__n': 120}",58,0.662921348315,0.719287277274,0.68125,0.73,0.70375,0.725,0.71625,0.72,0.69211514393,0.720399875039,0.0281823027658,0.00337044481132,0.0183603550367,0.00406264409262
348,2.77859997749,0.592800045013,0.604,0.604000004059,120,0.10000000000000001,1.0,"{'variant__gamma': 1.0, 'variant__C': 0.10000000000000001, 'filter__n': 120}",289,0.604244694132,0.603938730853,0.60375,0.6040625,0.60375,0.6040625,0.60375,0.6040625,0.60450563204,0.603873789441,0.0694106242785,0.00835228725366,0.000317110152044,7.92486763263e-05
349,2.78239994049,0.589000082016,0.604,0.604000004059,120,0.10000000000000001,10.0,"{'variant__gamma': 10.0, 'variant__C': 0.10000000000000001, 'filter__n': 120}",289,0.604244694132,0.603938730853,0.60375,0.6040625,0.60375,0.6040625,0.60375,0.6040625,0.60450563204,0.603873789441,0.0757960605705,0.0126016084827,0.000317110152044,7.92486763263e-05
350,3.07620005608,0.661199998856,0.604,0.604000004059,120,0.10000000000000001,100.0,"{'variant__gamma': 100.0, 'variant__C': 0.10000000000000001, 'filter__n': 120}",289,0.604244694132,0.603938730853,0.60375,0.6040625,0.60375,0.6040625,0.60375,0.6040625,0.60450563204,0.603873789441,0.0701951646885,0.0151577820385,0.000317110152044,7.92486763263e-05
351,3.05819997787,0.660199975967,0.604,0.604000004059,120,0.10000000000000001,1000.0,"{'variant__gamma': 1000.0, 'variant__C': 0.10000000000000001, 'filter__n': 120}",289,0.604244694132,0.603938730853,0.60375,0.6040625,0.60375,0.6040625,0.60375,0.6040625,0.60450563204,0.603873789441,0.0471695357029,0.00897548480853,0.000317110152044,7.92486763263e-05
352,2.36519999504,0.480999994278,0.604,0.604000004059,120,1.0,0.0001,"{'variant__gamma': 0.0001, 'variant__C': 1.0, 'filter__n': 120}",289,0.604244694132,0.603938730853,0.60375,0.6040625,0.60375,0.6040625,0.60375,0.6040625,0.60450563204,0.603873789441,0.0266937979106,0.0238159487333,0.000317110152044,7.92486763263e-05
353,2.39759998322,0.497800064087,0.61125,0.614125629547,120,1.0,0.001,"{'variant__gamma': 0.001, 'variant__C': 1.0, 'filter__n': 120}",199,0.607990012484,0.621444201313,0.6125,0.615,0.61625,0.614375,0.605,0.6084375,0.614518147685,0.611371446423,0.020283942012,0.0187338377166,0.0041697299985,0.00434346738053
354,2.22000002861,0.462799978256,0.6985,0.718999969537,120,1.0,0.01,"{'variant__gamma': 0.01, 'variant__C': 1.0, 'filter__n': 120}",6,0.680399500624,0.719912472648,0.6925,0.720625,0.71125,0.7159375,0.72125,0.718125,0.687108886108,0.720399875039,0.0313816084754,0.00507543519623,0.0153216049526,0.00176507295618
355,2.22119998932,0.457400083542,0.69375,0.811687570679,120,1.0,0.10000000000000001,"{'variant__gamma': 0.10000000000000001, 'variant__C': 1.0, 'filter__n': 120}",37,0.695380774032,0.80994060644,0.67,0.815,0.70875,0.8140625,0.715,0.810625,0.679599499374,0.808809746954,0.0164121016075,0.00680004147929,0.0169898447335,0.00241144301944
356,2.7914000988,0.598399925232,0.614,0.99106244101,120,1.0,1.0,"{'variant__gamma': 1.0, 'variant__C': 1.0, 'filter__n': 120}",194,0.620474406991,0.98937167865,0.60375,0.9921875,0.61625,0.99125,0.61,0.9921875,0.619524405507,0.990315526398,0.0429027074961,0.00567802610716,0.00630200366082,0.00109391522832
357,2.82699999809,0.585199975967,0.60725,0.991999901984,120,1.0,10.0,"{'variant__gamma': 10.0, 'variant__C': 1.0, 'filter__n': 120}",251,0.615480649189,0.989996874023,0.60375,0.9934375,0.60875,0.991875,0.59875,0.993125,0.609511889862,0.991565135895,0.0394106453123,0.0167737536359,0.00565133641034,0.00122876170765
358,3.02460002899,0.649399995804,0.60725,0.991999901984,120,1.0,100.0,"{'variant__gamma': 100.0, 'variant__C': 1.0, 'filter__n': 120}",251,0.615480649189,0.989996874023,0.60375,0.9934375,0.60875,0.991875,0.59875,0.993125,0.609511889862,0.991565135895,0.0740664545358,0.022419577225,0.00565133641034,0.00122876170765
359,3.04919996262,0.653199958801,0.60725,0.991999901984,120,1.0,1000.0,"{'variant__gamma': 1000.0, 'variant__C': 1.0, 'filter__n': 120}",251,0.615480649189,0.989996874023,0.60375,0.9934375,0.60875,0.991875,0.59875,0.993125,0.609511889862,0.991565135895,0.0573285291169,0.00724978620601,0.00565133641034,0.00122876170765
360,2.40500001907,0.505400037766,0.61175,0.615375571033,120,10.0,0.0001,"{'variant__gamma': 0.0001, 'variant__C': 10.0, 'filter__n': 120}",197,0.606741573034,0.623007189747,0.61125,0.615625,0.62,0.615,0.60375,0.609375,0.617021276596,0.613870665417,0.0363648508812,0.00205914814861,0.0060857180366,0.00439810109566
361,2.25400004387,0.456799936295,0.698,0.716187391327,120,10.0,0.001,"{'variant__gamma': 0.001, 'variant__C': 10.0, 'filter__n': 120}",8,0.684144818976,0.717099093467,0.6925,0.71375,0.7075,0.7134375,0.7175,0.7178125,0.688360450563,0.718837863168,0.0243884630477,0.0039699184162,0.0125360341492,0.0021908883477
362,2.19580001831,0.43579993248,0.6965,0.751375400519,120,10.0,0.01,"{'variant__gamma': 0.01, 'variant__C': 10.0, 'filter__n': 120}",11,0.692883895131,0.756486402001,0.6875,0.7546875,0.70875,0.746875,0.7125,0.74875,0.68085106383,0.750078100594,0.0145382200083,0.00793474879861,0.0122044102803,0.0036310235177
