,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_filter__n,param_variant__gamma,param_variant__reg_alpha,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
127,0.94000005722,0.150400018692,0.72175,0.747437412134,60,1.0000000000000001e-05,0.0001,"{'variant__gamma': 1.0000000000000001e-05, 'variant__reg_alpha': 0.0001, 'filter__n': 60}",38,0.704119850187,0.749921850578,0.7025,0.75,0.72875,0.7446875,0.75875,0.74125,0.71464330413,0.751327710091,0.0567062600786,0.00307245909451,0.0207374791377,0.00383978631714
128,0.925799894333,0.144999980927,0.725,0.748124580023,60,0.0001,0.1,"{'variant__gamma': 0.0001, 'variant__reg_alpha': 0.1, 'filter__n': 60}",7,0.707865168539,0.745232885277,0.7025,0.7559375,0.73625,0.744375,0.7625,0.743125,0.715894868586,0.751952514839,0.0610062471087,0.00209762479363,0.0219810452028,0.00496209336439
129,0.947599983215,0.145800018311,0.72025,0.747062490125,60,0.0001,0.01,"{'variant__gamma': 0.0001, 'variant__reg_alpha': 0.01, 'filter__n': 60}",90,0.704119850187,0.747108471397,0.70125,0.7553125,0.72875,0.7459375,0.755,0.7396875,0.712140175219,0.747266479225,0.0487138368428,0.00292577040296,0.0198343465058,0.0049751878536
130,0.925000047684,0.144199991226,0.72175,0.747437412134,60,0.0001,0.001,"{'variant__gamma': 0.0001, 'variant__reg_alpha': 0.001, 'filter__n': 60}",38,0.704119850187,0.749921850578,0.7025,0.75,0.72875,0.7446875,0.75875,0.74125,0.71464330413,0.751327710091,0.049376063391,0.00183305870723,0.0207374791377,0.00383978631714
131,0.937200021744,0.144999933243,0.72175,0.747437412134,60,0.0001,0.0001,"{'variant__gamma': 0.0001, 'variant__reg_alpha': 0.0001, 'filter__n': 60}",38,0.704119850187,0.749921850578,0.7025,0.75,0.72875,0.7446875,0.75875,0.74125,0.71464330413,0.751327710091,0.067032511699,0.00260765653307,0.0207374791377,0.00383978631714
132,0.904600000381,0.146599960327,0.725,0.748124580023,60,0.001,0.1,"{'variant__gamma': 0.001, 'variant__reg_alpha': 0.1, 'filter__n': 60}",7,0.707865168539,0.745232885277,0.7025,0.7559375,0.73625,0.744375,0.7625,0.743125,0.715894868586,0.751952514839,0.0272220772456,0.00101981415523,0.0219810452028,0.00496209336439
133,1.02559995651,0.148799991608,0.72025,0.747062490125,60,0.001,0.01,"{'variant__gamma': 0.001, 'variant__reg_alpha': 0.01, 'filter__n': 60}",90,0.704119850187,0.747108471397,0.70125,0.7553125,0.72875,0.7459375,0.755,0.7396875,0.712140175219,0.747266479225,0.0319474595901,0.00271286191534,0.0198343465058,0.0049751878536
134,1.05599999428,0.1507999897,0.72175,0.747437412134,60,0.001,0.001,"{'variant__gamma': 0.001, 'variant__reg_alpha': 0.001, 'filter__n': 60}",38,0.704119850187,0.749921850578,0.7025,0.75,0.72875,0.7446875,0.75875,0.74125,0.71464330413,0.751327710091,0.021972747552,0.00193909862028,0.0207374791377,0.00383978631714
135,0.972399997711,0.1492000103,0.72175,0.747437412134,60,0.001,0.0001,"{'variant__gamma': 0.001, 'variant__reg_alpha': 0.0001, 'filter__n': 60}",38,0.704119850187,0.749921850578,0.7025,0.75,0.72875,0.7446875,0.75875,0.74125,0.71464330413,0.751327710091,0.0828023966015,0.00305937076146,0.0207374791377,0.00383978631714
136,0.982999944687,0.146599960327,0.725,0.748124580023,60,0.01,0.1,"{'variant__gamma': 0.01, 'variant__reg_alpha': 0.1, 'filter__n': 60}",7,0.707865168539,0.745232885277,0.7025,0.7559375,0.73625,0.744375,0.7625,0.743125,0.715894868586,0.751952514839,0.013971369651,0.00287056120289,0.0219810452028,0.00496209336439
